41.0,8.3252,452600.0,0.14659090909090908,2.5555555555555554,6.984126984126984
21.0,8.3014,358500.0,0.15579659106916466,2.109841827768014,6.238137082601054
42.0,2.0804,226700.0,0.2602739726027397,2.026890756302521,4.294117647058823
50.0,2.125,140000.0,0.2526785714285714,2.640151515151515,4.242424242424242
50.0,1.9911,158700.0,0.20321572130415363,2.3627684964200477,5.343675417661098
40.0,1.3578,147500.0,0.24500665778961384,2.463855421686747,4.524096385542169
42.0,1.7135,159800.0,0.2239170225747407,2.5382513661202184,4.478142076502732
41.0,2.4038,107500.0,0.22990654205607478,2.6638655462184873,4.495798319327731
49.0,2.4597,93800.0,0.215929203539823,2.5397489539748954,4.7280334728033475
50.0,1.6424,108900.0,0.23631123919308358,2.3911205073995774,4.40169133192389
49.0,1.9274,122300.0,0.23329853862212943,2.2830687830687832,5.068783068783069
48.0,1.7969,110400.0,0.21279916753381894,3.062686567164179,5.737313432835821
49.0,1.375,104900.0,0.22114803625377644,2.291793313069909,5.0303951367781155
49.0,1.4861,97200.0,0.23209876543209876,2.159090909090909,4.6022727272727275
48.0,1.0972,104500.0,0.24026696329254726,2.6390374331550803,4.807486631016043
49.0,1.025,118800.0,0.28330995792426367,2.4444444444444446,3.7724867724867726
50.0,2.026,142500.0,0.2862222222222222,2.026315789473684,3.700657894736842
43.0,1.7348,137500.0,0.3098311817279047,2.205533596837945,3.9802371541501977
40.0,0.9506,187500.0,0.3125,2.64375,3.9
40.0,1.775,112500.0,0.3964059196617336,1.9886363636363635,2.6875
21.0,0.9218,171900.0,0.5055803571428571,1.678082191780822,2.045662100456621
43.0,1.5045,93800.0,0.24411134903640258,2.6068796068796067,4.58968058968059
41.0,1.1108,97500.0,0.26482458863706926,2.720833333333333,4.473611111111111
2.0,2.5625,60000.0,0.2721518987341772,1.6491228070175439,2.7719298245614037
49.0,6.1183,75000.0,0.21481481481481482,3.739130434782609,5.869565217391305
50.0,0.9011,86100.0,0.25,3.0901639344262297,6.229508196721311
48.0,2.5938,73500.0,0.21980676328502416,2.9473684210526314,6.225563909774436
48.0,0.8056,84400.0,0.24329896907216494,2.3734939759036147,4.382530120481928
46.0,0.9802,129200.0,0.22991788646911818,2.983633387888707,4.584288052373159
26.0,1.7719,82500.0,0.19791666666666666,3.0866141732283463,6.047244094488189
46.0,0.7286,95200.0,0.3176470588235294,2.101083032490975,3.375451263537906
49.0,1.75,75000.0,0.24170616113744076,3.6842105263157894,5.552631578947368
46.0,0.4999,67500.0,0.3333333333333333,2.5714285714285716,1.7142857142857142
20.0,2.483,137500.0,0.19281437125748502,2.180451127819549,6.2781954887218046
17.0,0.9241,177500.0,0.3734842360549717,1.7357630979498861,2.8177676537585423
36.0,2.4464,102100.0,0.1928620452985587,2.4282907662082516,5.724950884086444
19.0,1.1111,108300.0,0.20132560066280034,3.4830917874396135,5.830917874396135
23.0,0.8026,112500.0,0.21432664756446992,3.243076923076923,5.369230769230769
38.0,2.0114,131300.0,0.2573099415204678,2.2193548387096773,4.412903225806452
17.0,1.5,162500.0,0.31277056277056275,2.1072664359861593,3.1972318339100347
35.0,1.8088,118800.0,0.1940928270042194,2.7633136094674557,5.609467455621302
40.0,0.977,118800.0,0.5125,1.5315789473684212,2.3157894736842106
10.0,0.76,162500.0,0.3977142857142857,1.6545454545454545,2.6515151515151514
10.0,0.9722,137500.0,0.4,3.2051282051282053,2.6923076923076925
16.0,2.0938,162500.0,0.39436619718309857,2.2099447513812156,2.74585635359116
27.0,2.6354,187500.0,0.3289099526066351,2.377483443708609,3.493377483443709
39.0,1.8477,179200.0,0.363265306122449,2.841541755888651,3.6723768736616704
36.0,2.0096,130000.0,0.4648151623193845,1.493327593628928,2.294016358157555
31.0,2.8345,183800.0,0.28959965187119235,1.735593220338983,3.8949152542372882
29.0,2.0062,125000.0,0.3194029850746269,2.21978021978022,3.681318681318681
22.0,1.2185,170000.0,0.3449212384573601,1.6192,2.9456
37.0,2.6104,193100.0,0.29865125240847784,1.8755102040816327,3.7071428571428573
29.0,2.4912,257800.0,0.30369415807560135,1.8432,3.7248
28.0,3.2177,273400.0,0.27609369617636925,1.7120908483633934,3.8784235136940546
39.0,3.125,237500.0,0.28337236533957844,1.706140350877193,3.745614035087719
34.0,2.8406,335700.0,0.3260091977516607,1.5030743432084963,3.281721632196758
28.0,3.9063,225000.0,0.25621816002397363,1.8952618453865338,4.160847880299252
32.0,2.6429,218500.0,0.28826463638750327,1.7671232876712328,3.7270058708414875
26.0,3.0233,255000.0,0.30209648901237685,1.4371405094494658,3.2530813475760065
35.0,3.4722,243100.0,0.2653440793552387,1.599526066350711,3.822274881516588
28.0,2.4234,218500.0,0.34846674631620866,1.5400361228175798,3.0234798314268514
50.0,5.8596,327600.0,0.15864811133200796,2.6005361930294906,6.742627345844504
47.0,5.2868,347600.0,0.14299212598425196,2.263917525773196,6.546391752577319
41.0,5.956,366100.0,0.15760869565217392,2.1117021276595747,6.851063829787234
37.0,4.9643,335000.0,0.16167664670658682,2.0851063829787235,7.1063829787234045
28.0,5.457,337300.0,0.1982220540949499,2.1244769874476988,5.5303347280334725
50.0,7.5,295200.0,0.16115843270868824,2.152400835073069,6.127348643006263
44.0,6.0194,292300.0,0.174357476635514,2.274706867671692,5.735343383584589
40.0,7.5544,411500.0,0.13504307753957123,2.470948012232416,7.631498470948012
30.0,6.0666,311500.0,0.15649027589326098,2.4606413994169096,6.446064139941691
34.0,7.0548,325900.0,0.16129032258064516,2.2983870967741935,6.125
18.0,11.6017,392600.0,0.12987012987012986,2.747422680412371,8.335051546391753
35.0,7.4882,319300.0,0.16055846422338568,2.419864559819413,6.467268623024831
34.0,6.8976,333300.0,0.15557749259624876,2.1240208877284594,6.6122715404699735
28.0,8.2049,335200.0,0.138763197586727,2.4368421052631577,6.978947368421053
26.0,8.401,351200.0,0.14033983637507866,2.5687203791469195,7.530805687203792
29.0,6.8538,368900.0,0.15131211613623674,2.45724907063197,6.657992565055762
32.0,8.317,365900.0,0.1438692098092643,2.414448669201521,6.977186311787072
37.0,7.0175,366700.0,0.14727420667209112,2.3863636363636362,6.982954545454546
39.0,6.3302,362800.0,0.14164456233421752,2.53,7.54
30.0,6.3624,483300.0,0.13013698630136986,2.423076923076923,5.615384615384615
45.0,6.7851,323500.0,0.14709851551956815,2.504694835680751,6.957746478873239
50.0,2.8929,216700.0,0.21355453582774445,2.282608695652174,5.132246376811594
38.0,3.0812,233100.0,0.23735581188997337,1.9527720739219712,4.628336755646817
46.0,3.225,218800.0,0.2583539603960396,1.8380187416331994,4.326639892904953
42.0,2.9345,225000.0,0.25849514563106796,1.6896551724137931,4.059113300492611
43.0,2.1429,250000.0,0.3350253807106599,1.8822714681440442,3.2742382271468142
41.0,1.6121,171400.0,0.318830727396329,2.5714285714285716,3.5617433414043584
29.0,1.3929,193800.0,0.3500810372771475,1.7270375161707632,3.1927554980595083
27.0,2.3173,125000.0,0.3014705882352941,2.7296037296037294,3.804195804195804
45.0,1.7772,97500.0,0.2945128779395297,3.2065217391304346,3.882608695652174
50.0,2.6458,125000.0,0.2988871224165342,3.7857142857142856,3.2091836734693877
36.0,2.2303,116700.0,0.36114421930870083,3.029465930018416,3.0902394106813995
43.0,1.6504,151800.0,0.27602389078498296,2.6552795031055902,3.639751552795031
47.0,2.6292,182700.0,0.2873900293255132,2.1895306859205776,3.693140794223827
49.0,2.5238,169300.0,0.2639182522903453,2.1964549483013296,4.192023633677991
50.0,2.25,123500.0,0.27491408934707906,2.7686746987951807,4.20722891566265
43.0,2.1917,112800.0,0.2253899044105316,3.5475223395613322,4.844029244516653
30.0,1.8854,137500.0,0.26426426426426425,3.844106463878327,3.7984790874524714
39.0,2.1638,105500.0,0.29339686861810754,3.763496143958869,3.776349614395887
47.0,2.125,95500.0,0.2879008746355685,4.082508250825082,4.528052805280528
43.0,2.2542,112200.0,0.23124231242312424,3.596638655462185,4.554621848739496
39.0,1.6,112500.0,0.279826464208243,3.097560975609756,3.747967479674797
20.0,1.6929,115000.0,0.3282764433206911,2.4541420118343193,3.510355029585799
50.0,1.4886,128800.0,0.2760416666666667,3.19706498951782,4.0251572327044025
43.0,1.9338,112500.0,0.3323943661971831,3.4383561643835616,3.2420091324200913
44.0,1.6009,118100.0,0.3525641025641026,3.745672436750999,3.1158455392809588
48.0,2.0375,122500.0,0.23349056603773585,4.317784256559767,4.944606413994169
49.0,2.293,106300.0,0.18468085106382978,3.922374429223744,5.365296803652968
37.0,2.1494,132500.0,0.24498506188647035,3.074569789674952,4.479923518164436
30.0,1.6198,122700.0,0.23770491803278687,3.0357142857142856,4.357142857142857
40.0,1.3281,113300.0,0.21397849462365592,3.0652173913043477,5.054347826086956
44.0,3.5156,109500.0,0.21116341627437793,3.5330882352941178,5.466911764705882
46.0,2.6042,124700.0,0.24302620456466612,3.1252371916508537,4.489563567362429
49.0,2.5,136700.0,0.24644030668127054,2.832547169811321,4.306603773584905
38.0,2.7969,141700.0,0.23319121023286324,3.2883156297420335,4.626707132018209
29.0,2.8321,150000.0,0.22926829268292684,2.761764705882353,4.823529411764706
47.0,2.9583,138800.0,0.19896305897602073,2.941780821917808,5.284246575342466
34.0,2.8365,139200.0,0.2356175972927242,2.939922480620155,4.5813953488372094
35.0,2.875,143800.0,0.2343839541547278,2.961139896373057,4.520725388601036
39.0,3.0682,156500.0,0.24962556165751373,2.3900862068965516,4.316810344827586
39.0,3.0757,151000.0,0.22150644202180378,2.7376681614349776,4.524663677130045
43.0,4.9559,273000.0,0.1638752052545156,2.4505494505494507,6.6923076923076925
41.0,5.1184,239600.0,0.17101449275362318,2.364705882352941,6.088235294117647
48.0,4.0977,229700.0,0.19909159727479184,2.007936507936508,5.242063492063492
48.0,4.744,257300.0,0.15289256198347106,2.563025210084034,7.117647058823529
46.0,4.2727,246900.0,0.17595459236326108,2.3132530120481927,5.837349397590361
50.0,2.9844,179900.0,0.20144628099173553,2.510869565217391,5.260869565217392
40.0,4.1739,169600.0,0.24150943396226415,2.8382978723404255,4.51063829787234
46.0,3.8487,203300.0,0.19843214110730034,2.654135338345865,5.1152882205513786
45.0,4.6563,231800.0,0.1659308314937454,2.436123348017621,5.986784140969163
28.0,2.9297,140500.0,0.24204834605597964,2.596412556053812,4.699551569506727
35.0,2.3036,126000.0,0.25471698113207547,2.5871794871794873,4.62051282051282
49.0,2.6667,122000.0,0.22108843537414966,3.5095238095238095,4.2
44.0,2.619,134700.0,0.27884022208513265,2.7576374745417516,3.30142566191446
45.0,2.4167,139400.0,0.2520094562647754,3.2278481012658227,4.462025316455696
45.0,2.7788,115400.0,0.2612568035625928,2.9375,4.210416666666666
46.0,2.7352,137300.0,0.2268870031263957,2.4428822495606326,3.9349736379613356
49.0,3.0536,137500.0,0.2717149220489978,3.179591836734694,3.6653061224489796
44.0,2.3906,111700.0,0.23921832884097036,3.719672131147541,4.865573770491803
43.0,1.7188,126800.0,0.2702702702702703,3.0147420147420148,4.181818181818182
47.0,2.625,111300.0,0.2814982973893303,3.12448132780083,3.6556016597510372
40.0,2.8015,114800.0,0.23076923076923078,4.051851851851852,3.6592592592592594
50.0,1.7276,102300.0,0.26632882882882886,4.1068181818181815,4.036363636363636
44.0,2.0801,131900.0,0.3063170441001192,3.4343434343434343,3.38989898989899
49.0,2.4338,102400.0,0.21919014084507044,3.3561076604554865,4.703933747412008
46.0,2.3309,98700.0,0.3038897893030794,3.34180790960452,3.4858757062146895
43.0,2.2604,100000.0,0.3225172074729597,3.0180505415162453,3.6714801444043323
42.0,1.8039,92300.0,0.27253218884120173,3.4220532319391634,3.543726235741445
39.0,2.2562,94800.0,0.2220156191892897,3.515828677839851,5.007448789571694
41.0,2.0562,102000.0,0.2682611506140918,3.002932551319648,4.536656891495602
39.0,3.1167,121600.0,0.22773972602739725,2.848404255319149,4.659574468085107
50.0,2.5401,129100.0,0.2158543117300482,2.984126984126984,4.939153439153439
43.0,2.898,121400.0,0.20658436213991768,3.175619834710744,5.020661157024794
44.0,2.3125,102800.0,0.23944476576055523,3.1552162849872776,4.399491094147582
33.0,3.875,225000.0,0.21830985915492956,12.23404255319149,3.021276595744681
49.0,5.2328,174200.0,0.17328825021132713,2.373205741626794,5.660287081339713
45.0,4.5893,163500.0,0.18799546998867497,2.6574923547400613,5.400611620795107
39.0,5.2578,253000.0,0.1539708265802269,2.2264150943396226,5.820754716981132
41.0,7.0875,240700.0,0.16513111268603828,2.925233644859813,6.593457943925234
46.0,3.9712,208100.0,0.18349928876244664,2.802431610942249,6.410334346504559
47.0,2.9514,198100.0,0.19772172497965826,2.2734375,4.80078125
50.0,2.6667,172800.0,0.22746331236897274,2.716417910447761,4.746268656716418
37.0,5.4446,336700.0,0.1594643944004869,2.330827067669173,6.176691729323308
34.0,6.2838,318200.0,0.14391143911439114,2.2666666666666666,6.948717948717949
23.0,6.7527,285800.0,0.14501510574018128,2.9115853658536586,7.064024390243903
24.0,7.0712,293000.0,0.12891419276128507,2.8271604938271606,7.589506172839506
